id,order_id,service_name,started_at,completed_at,duration_ms,retry_count,outcome
bf2e7898-9324-46d1-a984-fef2e35015a1,a2b82ace-26b6-4fe2-9e13-d565c50f0a9a,payment,2026-06-17T06:53:23.218429Z,2026-06-17T06:53:23.561540Z,343,0,SUCCESS
b2c0931e-ccf8-4aa9-897c-faad894d2149,a2b82ace-26b6-4fe2-9e13-d565c50f0a9a,kitchen,2026-06-17T06:53:23.540421Z,2026-06-17T06:53:23.974671Z,434,0,SUCCESS
5acdc73a-dde3-41d1-ba95-c9ee89d756a9,f41948eb-7732-4931-9d1b-c6c332ea2a8c,payment,2026-06-17T06:53:23.579219Z,2026-06-17T06:53:23.785704Z,206,0,SUCCESS
7ed531de-b042-4af0-a08c-b32fec925ccc,d1cd5702-fb4d-46ec-a6e8-63b8c9682eac,payment,2026-06-17T06:53:23.790849Z,2026-06-17T06:53:23.942290Z,151,0,SUCCESS
055917b6-83c1-41b1-b941-1d63e65bae4d,3cbb64e7-907e-4607-a371-2f6a3a40b962,payment,2026-06-17T06:53:23.949374Z,2026-06-17T06:53:24.260194Z,311,0,SUCCESS
ff510037-866a-412d-8a83-5521dda24ffd,a2b82ace-26b6-4fe2-9e13-d565c50f0a9a,delivery,2026-06-17T06:53:23.956229Z,2026-06-17T06:53:23.967797Z,12,0,FAILED
a43ecef4-29be-4a7c-b38b-1a5d911b8c81,f41948eb-7732-4931-9d1b-c6c332ea2a8c,kitchen,2026-06-17T06:53:23.980555Z,2026-06-17T06:53:24.207140Z,227,0,SUCCESS
91a5b6ec-2c40-4566-bde9-49646a62b60f,f41948eb-7732-4931-9d1b-c6c332ea2a8c,delivery,2026-06-17T06:53:24.195135Z,2026-06-17T06:53:24.200388Z,5,0,FAILED
b2b44cbb-e488-4884-a626-27fd6bfee735,d1cd5702-fb4d-46ec-a6e8-63b8c9682eac,kitchen,2026-06-17T06:53:24.213570Z,2026-06-17T06:53:24.568201Z,355,0,SUCCESS
b9fe6508-2630-43b4-ac82-a96758f1b6bb,a373fd62-fad4-41fa-b31c-5da4d6bedc3c,payment,2026-06-17T06:53:24.264680Z,2026-06-17T06:53:24.558690Z,294,0,SUCCESS
6c03072d-2492-454b-b99d-5579c1539ca2,d1cd5702-fb4d-46ec-a6e8-63b8c9682eac,delivery,2026-06-17T06:53:24.542981Z,2026-06-17T06:53:24.547796Z,5,0,FAILED
805561e4-99e2-4695-b404-369d7a1f843c,a9228147-31ea-4437-a036-0a204308d945,payment,2026-06-17T06:53:24.567069Z,2026-06-17T06:53:24.824565Z,257,0,SUCCESS
2acde683-f671-4c59-8a5a-d3b8ec4a0097,3cbb64e7-907e-4607-a371-2f6a3a40b962,kitchen,2026-06-17T06:53:24.574369Z,2026-06-17T06:53:25.045585Z,471,0,SUCCESS
5f1edafe-8158-4748-9b5f-aeff4b7805a0,c35070a9-e0e1-47fc-9299-a6c45f716bba,payment,2026-06-17T06:53:24.829249Z,2026-06-17T06:53:25.083117Z,254,0,SUCCESS
293984f7-795e-49c6-9ee4-523e78bed72c,a2b82ace-26b6-4fe2-9e13-d565c50f0a9a,delivery,2026-06-17T06:53:24.981389Z,2026-06-17T06:53:24.986220Z,5,1,FAILED
6cfe1af8-b25a-4e16-a83a-2f0ccd38a74c,3cbb64e7-907e-4607-a371-2f6a3a40b962,delivery,2026-06-17T06:53:25.032062Z,2026-06-17T06:53:25.037750Z,6,0,FAILED
6055c1c7-45f9-413d-956e-8fc6495cd405,a373fd62-fad4-41fa-b31c-5da4d6bedc3c,kitchen,2026-06-17T06:53:25.049845Z,2026-06-17T06:53:25.532138Z,482,0,SUCCESS
47e97874-b01c-42d0-a7c5-59e18bfdbaad,ed7899cc-4be2-4546-aa50-c9d21a2ef42f,payment,2026-06-17T06:53:25.087049Z,2026-06-17T06:53:25.375468Z,288,0,SUCCESS
63f0dccb-c7d0-4c8d-a8e3-1843298aef74,f41948eb-7732-4931-9d1b-c6c332ea2a8c,delivery,2026-06-17T06:53:25.209655Z,2026-06-17T06:53:25.214485Z,5,1,FAILED
64c6792e-4105-4d67-958a-58a4f7062240,e5be468d-1747-478e-9c36-1e1119a084f9,payment,2026-06-17T06:53:25.379688Z,2026-06-17T06:53:25.668336Z,289,0,SUCCESS
5f94d348-ac74-46a7-b33f-30967ce45d02,a373fd62-fad4-41fa-b31c-5da4d6bedc3c,delivery,2026-06-17T06:53:25.517437Z,2026-06-17T06:53:26.215488Z,698,0,SUCCESS
e2f5d48a-ecec-4523-9273-637312dbbf1b,a9228147-31ea-4437-a036-0a204308d945,kitchen,2026-06-17T06:53:25.536795Z,2026-06-17T06:53:25.978587Z,442,0,SUCCESS
5d9177d0-4954-4aee-b8d2-97ed68a89022,5de296d0-f1d1-4d5b-a64a-bfbcaecd8ca6,payment,2026-06-17T06:53:25.672401Z,2026-06-17T06:53:25.840194Z,168,0,SUCCESS
