id,order_id,service_name,started_at,completed_at,duration_ms,retry_count,outcome
6d121f61-130c-4036-a5c3-e130cda2d38d,c9859f38-6863-4fff-958e-59931f13a5ff,payment,2026-06-10T22:34:44.664736Z,2026-06-10T22:34:44.823482Z,159,0,SUCCESS
efe192e2-6954-43c1-9c0a-8091c153fe21,c9859f38-6863-4fff-958e-59931f13a5ff,kitchen,2026-06-10T22:34:44.812475Z,2026-06-10T22:34:47.671430Z,2859,0,SUCCESS
4cd97ff3-6816-4752-9b3e-ea26f773e047,6920b315-83fa-45d0-ba9e-77c79e3fde46,payment,2026-06-10T22:34:44.826972Z,2026-06-10T22:34:45.131601Z,305,0,SUCCESS
a3cb6aff-e81a-4ceb-94de-a1aa9b686220,62865d0a-91b2-4ba6-8561-ae7624cd41d9,payment,2026-06-10T22:34:45.137882Z,2026-06-10T22:34:45.375353Z,237,0,SUCCESS
25656340-99bb-4cdb-8ba0-6ebfdea3d8fa,5544a7e4-dbf9-473a-b6bd-c78f55f98688,payment,2026-06-10T22:34:45.379075Z,2026-06-10T22:34:45.562467Z,183,0,SUCCESS
ad6a00e9-aff0-4633-bc62-2882f0754f8b,c20209a9-7966-4771-9139-af12d2dee60b,payment,2026-06-10T22:34:45.566484Z,2026-06-10T22:34:45.701974Z,135,0,SUCCESS
47ee9cd6-5b03-47c2-8e0c-439b9b87030d,8fc240c3-d845-4fa3-a837-ec56c5b0735b,payment,2026-06-10T22:34:45.706657Z,2026-06-10T22:34:45.908679Z,202,0,SUCCESS
396b05ec-4e81-415e-8696-b926a6167ed4,42881a8d-fa34-4214-a842-fc806e736808,payment,2026-06-10T22:34:45.912582Z,2026-06-10T22:34:46.132659Z,220,0,SUCCESS
a4b6aeca-2370-4869-aba1-40afb704f716,3fe75e2e-65fe-4c06-a1c5-2fe31a683f04,payment,2026-06-10T22:34:46.136388Z,2026-06-10T22:34:46.437726Z,301,0,SUCCESS
a1e4f2cf-43d1-47c3-9494-c1a7e0cbe8dc,029995a6-66a7-45e4-95b9-0fa532d88681,payment,2026-06-10T22:34:46.443026Z,2026-06-10T22:34:46.561302Z,118,0,SUCCESS
72339eaf-ad85-4902-ae30-4de970256711,1a6a02e5-c2e8-42ca-8695-8a3e06c70fdc,payment,2026-06-10T22:34:46.566488Z,2026-06-10T22:34:46.686774Z,120,0,SUCCESS
81a70c3d-8bb7-459f-8b02-40540123819d,aea4daca-5d56-4d26-916e-c7ce071d014e,payment,2026-06-10T22:34:46.691849Z,2026-06-10T22:34:46.825520Z,134,0,SUCCESS
9cf92264-2783-49dc-b559-a52112c7d98c,caf5d172-ac10-4acb-b88d-54a14401bc91,payment,2026-06-10T22:34:46.830657Z,2026-06-10T22:34:47.056322Z,226,0,SUCCESS
dd600318-1176-4db6-b826-a9adcaba7e1e,46afbf3b-d08c-4a0b-a6b4-8f7af523be75,payment,2026-06-10T22:34:47.060781Z,2026-06-10T22:34:47.238784Z,178,0,SUCCESS
f993daa6-58be-4662-958b-0bace2f24931,22864f66-95df-4039-8e80-85d575986070,payment,2026-06-10T22:34:47.242509Z,2026-06-10T22:34:47.558658Z,316,0,SUCCESS
2ec790f7-e104-4c10-942c-f99afefa2746,2ebf984e-ca7f-4001-b800-040fbb92985b,payment,2026-06-10T22:34:47.564295Z,2026-06-10T22:34:47.783031Z,219,0,SUCCESS
fc666165-dfc2-47ae-824c-711ee2e23905,c9859f38-6863-4fff-958e-59931f13a5ff,delivery,2026-06-10T22:34:47.664375Z,2026-06-10T22:34:48.119659Z,455,0,SUCCESS
c784c270-08f1-4bc5-bf3d-0f1511731a7c,6920b315-83fa-45d0-ba9e-77c79e3fde46,kitchen,2026-06-10T22:34:47.677792Z,2026-06-10T22:34:50.723816Z,3046,0,SUCCESS
027f8c66-5e5b-4da9-a57b-58e4b409a33e,764d209b-60d3-4594-b061-e08d0c00dcb3,payment,2026-06-10T22:34:47.789332Z,2026-06-10T22:34:47.924691Z,135,0,SUCCESS
5dbc7238-b142-44c6-9540-86ff69d02f3b,3084342c-cdfe-438e-b412-3a21024f39dd,payment,2026-06-10T22:34:47.929110Z,2026-06-10T22:34:48.065067Z,136,0,SUCCESS
30f171a1-31b4-44b3-9dfd-dbc8c98ea2ff,a62b51f6-bd14-4320-816b-2b994cfb7131,payment,2026-06-10T22:34:48.069768Z,2026-06-10T22:34:48.361498Z,292,0,SUCCESS
4bac05ff-36f5-4f58-ae92-3ac4512aa578,f1747904-d857-479c-984c-6b685a46b415,payment,2026-06-10T22:34:48.365088Z,2026-06-10T22:34:48.626084Z,261,0,SUCCESS
f8b99376-6f07-4c86-82f6-e1ef668d2c9e,f5a64d69-6ff1-4d84-9155-2e4c8098d866,payment,2026-06-10T22:34:48.629761Z,2026-06-10T22:34:48.829743Z,200,0,SUCCESS
d5cb1c64-d190-4a84-b858-1616393b9212,ef648406-d825-4afa-96d5-7fa32dcc311c,payment,2026-06-10T22:34:48.833692Z,2026-06-10T22:34:49.059945Z,226,0,SUCCESS
ace04acd-1c98-47dc-9347-a52ac7cc5669,a75b2406-156b-49ee-ac50-5de4bac85e90,payment,2026-06-10T22:34:49.064740Z,2026-06-10T22:34:49.247363Z,183,0,SUCCESS
820676bb-c95e-4c03-a3ac-372d7f11de75,1d9367c7-202c-4203-8cd2-2e6c612002bc,payment,2026-06-10T22:34:49.251769Z,2026-06-10T22:34:49.440827Z,189,0,SUCCESS
9b385e11-430f-4f59-b83c-9726be4c98cc,d205f50e-410a-4beb-976f-b7b660aed0ec,payment,2026-06-10T22:34:49.443763Z,2026-06-10T22:34:49.670750Z,227,0,SUCCESS
0447bfdf-ced4-47c3-8c3c-8f3a7e8ef765,356fffdb-0f82-417f-b375-57b903c76f9d,payment,2026-06-10T22:34:49.675305Z,2026-06-10T22:34:49.943065Z,268,0,SUCCESS
c924e592-8e84-498a-9047-5563201da43b,bb960936-80e7-45c5-97ef-2f19000e1b9a,payment,2026-06-10T22:34:49.947719Z,2026-06-10T22:34:50.236402Z,289,0,SUCCESS
a2ead926-815b-47e8-88c3-ee67345af103,239b339e-508e-41cc-8248-a0ae6d86dd4b,payment,2026-06-10T22:34:50.240581Z,2026-06-10T22:34:50.356337Z,116,0,SUCCESS
31b1fa7a-b3cb-42fa-b6d1-a852ad8dbd2c,022a5f61-ebba-45c1-868f-9add756e6483,payment,2026-06-10T22:34:50.361418Z,2026-06-10T22:34:50.679264Z,318,0,SUCCESS
e980019e-fca1-4ae1-b2ec-451f9d133938,68e8f420-0e92-4db2-8b1d-2ecde937755d,payment,2026-06-10T22:34:50.684074Z,2026-06-10T22:34:50.893481Z,209,0,SUCCESS
ce22ad52-673a-4a91-aaab-605d059f7166,6920b315-83fa-45d0-ba9e-77c79e3fde46,delivery,2026-06-10T22:34:50.716578Z,2026-06-10T22:34:51.243587Z,527,0,SUCCESS
56390c8d-acf2-4a87-9cdf-ec22de4696ac,62865d0a-91b2-4ba6-8561-ae7624cd41d9,kitchen,2026-06-10T22:34:50.728865Z,2026-06-10T22:34:54.800348Z,4071,0,SUCCESS
1584e792-89c1-4d0d-96e2-8cc895f3dfe0,4802ea21-357b-45a3-b1d1-e155478280a5,payment,2026-06-10T22:34:50.897495Z,2026-06-10T22:34:51.088417Z,191,0,SUCCESS
